loan_amnt,term,int_rate,grade,sub_grade,annual_inc,dti,purpose,home_ownership,loan_status
29500.0,60,10.99,B,B4,83324.0,23.92,credit_card,RENT,Fully Paid
6000.0,36,11.39,B,B3,44500.0,13.48,debt_consolidation,MORTGAGE,Fully Paid
23025.0,60,17.27,D,D2,50000.0,26.0,credit_card,MORTGAGE,Charged Off
30000.0,60,12.69,C,C2,100000.0,17.81,debt_consolidation,OWN,Fully Paid
4000.0,36,11.99,C,C1,19500.0,23.2,debt_consolidation,RENT,Fully Paid
14000.0,36,5.31,A,A1,52800.0,20.55,credit_card,RENT,Fully Paid
28000.0,36,12.69,C,C2,90000.0,12.07,debt_consolidation,MORTGAGE,Fully Paid
27000.0,60,18.2,E,E1,65000.0,27.86,car,RENT,Charged Off
35000.0,36,25.83,G,G2,130000.0,12.32,debt_consolidation,RENT,Fully Paid
32000.0,60,25.99,G,G4,85696.0,30.19,debt_consolidation,MORTGAGE,Charged Off
30000.0,60,24.89,G,G3,102000.0,22.56,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,30.84,G,G2,600000.0,6.74,debt_consolidation,MORTGAGE,Fully Paid
5750.0,36,17.86,D,D5,70000.0,26.26,debt_consolidation,RENT,Charged Off
6000.0,36,10.91,B,B4,57000.0,26.55,debt_consolidation,RENT,Fully Paid
7400.0,36,6.99,A,A3,62000.0,10.43,debt_consolidation,RENT,Fully Paid
17000.0,36,7.9,A,A4,45000.0,24.59,debt_consolidation,RENT,Fully Paid
23450.0,36,12.74,C,C1,51000.0,23.51,debt_consolidation,MORTGAGE,Fully Paid
8800.0,60,15.95,D,D4,71136.0,14.46,wedding,RENT,Fully Paid
15000.0,36,11.53,B,B5,50000.0,19.13,debt_consolidation,MORTGAGE,Fully Paid
19000.0,36,10.99,B,B2,60800.0,10.74,credit_card,MORTGAGE,Fully Paid
10000.0,60,9.49,B,B2,69000.0,34.17,debt_consolidation,OWN,Charged Off
10000.0,60,30.89,G,G3,150000.0,7.62,debt_consolidation,RENT,Fully Paid
3125.0,36,25.83,G,G2,16000.0,26.63,debt_consolidation,OWN,Fully Paid
5000.0,36,11.39,B,B3,96400.0,19.07,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,30.75,F,F5,60000.0,21.86,debt_consolidation,MORTGAGE,Fully Paid
25875.0,60,22.06,F,F4,60000.0,15.18,debt_consolidation,RENT,Charged Off
10000.0,36,12.99,C,C1,60000.0,7.54,credit_card,RENT,Fully Paid
25750.0,60,29.49,F,F2,56000.0,20.53,other,MORTGAGE,Charged Off
29850.0,36,14.99,C,C5,65000.0,22.03,debt_consolidation,RENT,Charged Off
12000.0,36,7.89,A,A5,50100.0,20.77,small_business,RENT,Fully Paid
16850.0,60,13.99,C,C4,47580.0,27.64,debt_consolidation,MORTGAGE,Fully Paid
2725.0,36,6.99,A,A2,34000.0,14.3,car,RENT,Fully Paid
14000.0,60,19.99,E,E4,86456.0,14.08,debt_consolidation,MORTGAGE,Charged Off
30000.0,60,18.55,E,E2,70000.0,25.92,credit_card,MORTGAGE,Fully Paid
12000.0,36,10.99,B,B2,65000.0,25.37,credit_card,RENT,Fully Paid
24000.0,36,7.69,A,A4,175000.0,13.92,debt_consolidation,MORTGAGE,Fully Paid
21000.0,36,16.59,D,D1,72000.0,19.05,debt_consolidation,RENT,Fully Paid
16425.0,60,18.55,E,E2,85000.0,10.55,debt_consolidation,RENT,Charged Off
4000.0,36,13.35,C,C2,35000.0,15.29,debt_consolidation,RENT,Fully Paid
15000.0,60,9.17,B,B2,112000.0,26.41,debt_consolidation,RENT,Fully Paid
30000.0,36,7.62,A,A3,95000.0,14.79,home_improvement,MORTGAGE,Fully Paid
21000.0,60,10.75,B,B4,53000.0,28.94,debt_consolidation,MORTGAGE,Charged Off
18275.0,36,25.8,G,G1,58000.0,17.28,major_purchase,RENT,Charged Off
20000.0,60,23.76,F,F4,74000.0,24.08,home_improvement,MORTGAGE,Fully Paid
13475.0,60,25.89,G,G3,45000.0,20.91,debt_consolidation,OWN,Fully Paid
12875.0,60,17.57,D,D4,28000.0,21.73,credit_card,RENT,Charged Off
10000.0,36,11.53,B,B5,46000.0,21.81,debt_consolidation,RENT,Fully Paid
16700.0,36,8.39,B,B1,33500.0,26.16,credit_card,MORTGAGE,Fully Paid
18000.0,60,17.27,C,C5,47000.0,24.61,debt_consolidation,MORTGAGE,Fully Paid
3375.0,36,16.29,D,D1,66000.0,28.58,debt_consolidation,MORTGAGE,Fully Paid
31500.0,60,26.49,F,F2,159000.0,15.69,other,OWN,Charged Off
15000.0,60,19.99,E,E1,52000.0,19.13,debt_consolidation,RENT,Charged Off
20175.0,60,24.08,F,F2,85000.0,21.83,credit_card,MORTGAGE,Fully Paid
14400.0,60,19.03,D,D3,96900.0,26.06,debt_consolidation,MORTGAGE,Charged Off
16000.0,60,25.57,F,F5,37000.0,18.21,credit_card,RENT,Charged Off
25000.0,60,12.99,B,B5,161094.48,3.52,debt_consolidation,RENT,Fully Paid
9000.0,36,12.39,C,C1,50000.0,28.06,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,10.99,B,B4,56000.0,32.13,debt_consolidation,MORTGAGE,Fully Paid
16950.0,60,25.89,G,G3,50000.0,21.05,medical,MORTGAGE,Fully Paid
8400.0,36,12.99,C,C1,48000.0,23.36,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,12.21,B,B5,51500.0,3.1,car,RENT,Fully Paid
15875.0,60,21.99,E,E5,38000.0,29.79,debt_consolidation,MORTGAGE,Charged Off
19850.0,36,22.45,F,F1,58420.0,12.72,debt_consolidation,RENT,Fully Paid
1600.0,36,13.49,C,C2,100000.0,19.76,credit_card,MORTGAGE,Fully Paid
4000.0,36,15.61,D,D1,25000.0,10.47,other,MORTGAGE,Fully Paid
7000.0,36,11.47,B,B5,40000.0,30.03,debt_consolidation,RENT,Fully Paid
8000.0,36,7.89,A,A5,34000.0,20.08,credit_card,RENT,Fully Paid
10000.0,36,7.89,A,A5,60000.0,6.88,credit_card,MORTGAGE,Fully Paid
35000.0,60,23.26,F,F4,119000.0,17.17,home_improvement,MORTGAGE,Charged Off
35000.0,60,25.8,G,G1,120000.0,23.29,debt_consolidation,MORTGAGE,Charged Off
2500.0,36,14.64,C,C3,33539.0,19.18,debt_consolidation,RENT,Charged Off
20000.0,36,7.9,A,A4,100000.0,2.87,debt_consolidation,OWN,Fully Paid
16000.0,60,20.99,E,E5,60000.0,19.58,debt_consolidation,MORTGAGE,Charged Off
13025.0,60,18.99,E,E3,85000.0,14.92,debt_consolidation,MORTGAGE,Charged Off
8150.0,36,6.62,A,A2,37000.0,14.82,debt_consolidation,RENT,Fully Paid
20000.0,60,13.99,C,C4,63000.0,16.78,debt_consolidation,RENT,Charged Off
6500.0,36,10.42,B,B3,100000.0,10.13,debt_consolidation,RENT,Fully Paid
15000.0,36,5.32,A,A1,87000.0,15.96,home_improvement,MORTGAGE,Fully Paid
11100.0,36,14.64,C,C3,50000.0,16.63,debt_consolidation,RENT,Fully Paid
20000.0,36,9.17,B,B2,260000.0,22.79,medical,MORTGAGE,Fully Paid
5000.0,36,9.17,B,B2,45000.0,10.81,other,MORTGAGE,Fully Paid
35000.0,60,17.86,D,D5,100500.0,16.69,credit_card,MORTGAGE,Fully Paid
6000.0,36,21.18,E,E3,45000.0,38.56,debt_consolidation,RENT,Fully Paid
5500.0,36,9.75,B,B3,65000.0,30.58,moving,RENT,Fully Paid
9000.0,36,5.93,A,A1,87500.0,13.58,debt_consolidation,MORTGAGE,Fully Paid
15600.0,60,10.75,B,B4,99700.0,16.01,debt_consolidation,MORTGAGE,Fully Paid
14400.0,36,14.49,C,C4,40000.0,19.41,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,6.49,A,A2,150000.0,6.06,debt_consolidation,RENT,Fully Paid
10500.0,60,18.99,D,D3,35000.0,9.68,debt_consolidation,RENT,Fully Paid
15000.0,36,13.59,C,C2,85000.0,3.26,debt_consolidation,OWN,Fully Paid
13200.0,36,6.39,A,A2,81000.0,17.96,credit_card,MORTGAGE,Fully Paid
6600.0,36,18.25,D,D3,17624.0,11.04,medical,MORTGAGE,Charged Off
20000.0,60,15.31,C,C5,120000.0,15.18,debt_consolidation,RENT,Charged Off
7500.0,36,7.99,A,A5,55000.0,25.14,debt_consolidation,MORTGAGE,Fully Paid
18000.0,60,18.54,E,E1,139000.0,21.45,credit_card,MORTGAGE,Fully Paid
16100.0,60,21.18,E,E3,54933.0,27.86,home_improvement,MORTGAGE,Fully Paid
20000.0,60,11.99,C,C1,57000.0,23.14,credit_card,RENT,Charged Off
11000.0,36,8.9,A,A5,110000.0,11.47,debt_consolidation,RENT,Fully Paid
28000.0,36,15.99,D,D2,230000.0,9.73,home_improvement,MORTGAGE,Fully Paid
8000.0,36,11.49,B,B5,103000.0,13.89,credit_card,OWN,Fully Paid
5200.0,36,5.32,A,A1,40000.0,4.74,credit_card,RENT,Fully Paid
5000.0,36,15.05,C,C4,42379.0,20.7,debt_consolidation,RENT,Charged Off
35000.0,60,21.99,F,F1,95310.0,36.65,debt_consolidation,MORTGAGE,Charged Off
10000.0,36,11.44,B,B4,80000.0,26.67,debt_consolidation,RENT,Charged Off
25000.0,60,30.75,F,F5,85000.0,29.58,small_business,RENT,Fully Paid
20000.0,36,13.05,B,B5,71050.0,16.81,credit_card,MORTGAGE,Fully Paid
16000.0,36,17.99,D,D2,36559.0,34.73,debt_consolidation,RENT,Fully Paid
10000.0,36,6.62,A,A2,94900.0,4.73,major_purchase,MORTGAGE,Fully Paid
14000.0,36,7.49,A,A4,110000.0,17.77,credit_card,MORTGAGE,Fully Paid
10000.0,36,6.68,A,A3,36000.0,13.4,debt_consolidation,RENT,Fully Paid
17050.0,60,19.52,E,E2,47500.0,28.85,debt_consolidation,RENT,Charged Off
30000.0,60,25.11,F,F1,85000.0,23.56,small_business,MORTGAGE,Charged Off
25325.0,60,26.57,F,F5,60300.0,21.45,debt_consolidation,RENT,Charged Off
15000.0,36,9.67,B,B1,75000.0,29.38,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,8.67,B,B1,47500.0,13.82,credit_card,RENT,Fully Paid
18000.0,36,12.99,C,C2,75000.0,21.98,debt_consolidation,RENT,Fully Paid
15425.0,60,19.52,E,E2,108000.0,1.79,credit_card,MORTGAGE,Fully Paid
35000.0,60,28.72,F,F1,92000.0,23.54,credit_card,MORTGAGE,Fully Paid
7800.0,36,15.59,C,C5,88000.0,11.05,debt_consolidation,RENT,Fully Paid
21000.0,60,25.11,F,F1,166000.0,11.83,debt_consolidation,MORTGAGE,Charged Off
20000.0,36,21.45,D,D5,57500.0,21.19,debt_consolidation,RENT,Charged Off
10900.0,60,30.75,F,F5,23408.0,29.03,debt_consolidation,RENT,Fully Paid
20000.0,36,11.99,B,B5,78800.0,10.69,credit_card,RENT,Fully Paid
36000.0,36,9.44,B,B1,52000.0,14.63,debt_consolidation,MORTGAGE,Charged Off
18000.0,60,23.43,F,F1,90000.0,17.35,debt_consolidation,MORTGAGE,Charged Off
17600.0,60,30.49,F,F4,92500.0,19.85,debt_consolidation,MORTGAGE,Charged Off
3000.0,36,6.99,A,A2,86000.0,28.47,other,MORTGAGE,Fully Paid
17225.0,36,11.47,B,B5,57200.0,23.77,credit_card,RENT,Fully Paid
35000.0,60,18.55,E,E2,101000.0,24.09,debt_consolidation,MORTGAGE,Charged Off
15000.0,60,18.85,D,D3,125000.0,8.9,credit_card,RENT,Fully Paid
18000.0,36,18.25,E,E1,80000.0,25.28,debt_consolidation,MORTGAGE,Charged Off
16000.0,36,10.49,B,B3,110000.0,9.22,credit_card,MORTGAGE,Fully Paid
35000.0,60,12.99,C,C2,350000.0,18.73,home_improvement,MORTGAGE,Fully Paid
13000.0,36,6.24,A,A2,63525.0,15.32,credit_card,MORTGAGE,Fully Paid
20000.0,60,17.57,D,D2,67000.0,17.42,home_improvement,MORTGAGE,Fully Paid
24000.0,60,22.45,E,E5,76000.0,40.61,credit_card,MORTGAGE,Fully Paid
35000.0,60,13.99,C,C4,100000.0,18.79,home_improvement,MORTGAGE,Fully Paid
26400.0,60,10.49,B,B2,56700.0,20.3,debt_consolidation,MORTGAGE,Fully Paid
28000.0,36,8.9,A,A5,127500.0,18.82,debt_consolidation,MORTGAGE,Fully Paid
35000.0,36,23.4,E,E5,300000.0,10.92,house,MORTGAGE,Fully Paid
25000.0,60,11.67,B,B4,109242.0,25.42,credit_card,MORTGAGE,Charged Off
29050.0,60,22.99,F,F2,62000.0,20.07,debt_consolidation,MORTGAGE,Charged Off
10000.0,60,16.01,C,C5,135000.0,25.03,debt_consolidation,MORTGAGE,Fully Paid
34000.0,60,22.45,F,F1,90000.0,20.33,debt_consolidation,OWN,Fully Paid
14400.0,36,12.69,C,C2,65000.0,19.02,debt_consolidation,RENT,Fully Paid
12000.0,36,9.99,B,B3,41250.0,20.19,debt_consolidation,RENT,Fully Paid
2400.0,36,8.39,A,A5,54000.0,29.82,debt_consolidation,RENT,Fully Paid
14350.0,60,18.25,E,E1,34235.0,21.6,credit_card,MORTGAGE,Charged Off
40000.0,36,10.42,B,B3,110000.0,5.14,medical,RENT,Fully Paid
30000.0,60,30.99,G,G5,80000.0,10.59,other,RENT,Fully Paid
21000.0,36,6.92,A,A4,79000.0,17.56,credit_card,OWN,Fully Paid
5600.0,36,11.39,B,B3,40000.0,19.92,debt_consolidation,MORTGAGE,Fully Paid
7500.0,36,6.49,A,A2,91000.0,11.21,debt_consolidation,RENT,Fully Paid
26325.0,60,21.49,E,E3,60500.0,16.24,debt_consolidation,MORTGAGE,Fully Paid
10500.0,36,7.35,A,A4,33696.0,12.86,debt_consolidation,MORTGAGE,Fully Paid
10000.0,60,16.99,D,D3,30000.0,33.96,debt_consolidation,RENT,Fully Paid
35000.0,36,17.99,D,D2,85000.0,16.35,credit_card,RENT,Fully Paid
11500.0,60,13.99,C,C4,99000.0,22.7,debt_consolidation,OWN,Fully Paid
18000.0,60,13.99,C,C4,110000.0,17.02,debt_consolidation,MORTGAGE,Fully Paid
1000.0,36,9.93,B,B2,23000.0,11.85,other,RENT,Fully Paid
8000.0,36,10.36,B,B5,86502.0,6.12,debt_consolidation,RENT,Fully Paid
6500.0,36,11.67,B,B4,35000.0,21.73,debt_consolidation,RENT,Fully Paid
15000.0,36,10.15,B,B2,90000.0,12.2,debt_consolidation,MORTGAGE,Fully Paid
9000.0,36,7.9,A,A4,52800.0,7.93,credit_card,RENT,Fully Paid
1800.0,36,18.54,E,E1,28000.0,19.5,debt_consolidation,RENT,Fully Paid
10000.0,36,12.49,B,B5,40000.0,13.08,debt_consolidation,MORTGAGE,Fully Paid
14400.0,36,12.79,C,C1,120000.0,6.6,debt_consolidation,MORTGAGE,Fully Paid
8950.0,36,16.99,D,D3,135000.0,14.4,debt_consolidation,RENT,Fully Paid
11000.0,36,9.71,B,B1,79000.0,11.32,debt_consolidation,MORTGAGE,Fully Paid
7500.0,36,6.24,A,A2,58588.0,23.62,credit_card,RENT,Fully Paid
7000.0,36,11.53,B,B5,34000.0,28.06,credit_card,MORTGAGE,Fully Paid
19200.0,60,25.57,F,F5,128500.0,22.03,debt_consolidation,MORTGAGE,Fully Paid
24000.0,60,14.49,C,C4,120000.0,17.69,debt_consolidation,MORTGAGE,Charged Off
3000.0,36,17.99,D,D2,36000.0,2.97,other,RENT,Fully Paid
6200.0,36,16.55,D,D2,12420.0,33.53,credit_card,MORTGAGE,Fully Paid
16000.0,60,25.29,E,E5,42000.0,17.43,debt_consolidation,RENT,Charged Off
7550.0,36,16.99,D,D3,50000.0,32.72,credit_card,MORTGAGE,Fully Paid
18000.0,60,20.49,E,E1,40000.0,8.22,debt_consolidation,RENT,Fully Paid
8400.0,36,12.69,C,C2,83000.0,21.54,debt_consolidation,MORTGAGE,Fully Paid
16000.0,36,9.16,B,B2,50000.0,17.02,debt_consolidation,OWN,Charged Off
14125.0,36,22.99,F,F2,55000.0,0.81,small_business,RENT,Fully Paid
6000.0,36,6.24,A,A2,65000.0,26.42,debt_consolidation,RENT,Fully Paid
4375.0,36,15.61,D,D1,50000.0,14.83,debt_consolidation,RENT,Fully Paid
6000.0,36,5.32,A,A1,95000.0,2.11,other,MORTGAGE,Fully Paid
28000.0,60,30.84,G,G2,67200.0,29.27,debt_consolidation,RENT,Fully Paid
24000.0,60,9.44,B,B1,115000.0,5.7,debt_consolidation,OWN,Fully Paid
4800.0,60,19.42,E,E3,45760.0,4.67,debt_consolidation,RENT,Charged Off
16625.0,36,14.65,C,C5,48000.0,24.06,credit_card,MORTGAGE,Fully Paid
5000.0,36,14.64,C,C3,60000.0,11.86,debt_consolidation,RENT,Fully Paid
13300.0,60,24.24,F,F3,63000.0,38.99,debt_consolidation,OWN,Charged Off
10000.0,36,10.99,B,B3,90000.0,11.68,debt_consolidation,RENT,Charged Off
10000.0,36,13.49,C,C2,110000.0,4.41,major_purchase,OWN,Charged Off
8000.0,60,24.08,F,F2,45291.0,21.86,other,RENT,Fully Paid
28000.0,36,5.93,A,A1,250000.0,14.85,credit_card,MORTGAGE,Fully Paid
13925.0,36,15.61,D,D1,35000.0,14.29,debt_consolidation,RENT,Fully Paid
30000.0,60,9.16,B,B2,114000.0,21.78,debt_consolidation,MORTGAGE,Fully Paid
9000.0,36,7.35,A,A4,60000.0,14.4,debt_consolidation,OWN,Charged Off
5000.0,36,7.59,A,A3,54480.0,20.77,home_improvement,MORTGAGE,Fully Paid
7800.0,36,18.99,E,E3,60000.0,15.76,credit_card,RENT,Charged Off
25000.0,36,25.11,F,F1,75000.0,10.02,moving,RENT,Charged Off
15000.0,36,10.64,B,B2,65000.0,22.6,debt_consolidation,RENT,Fully Paid
21000.0,60,18.25,F,F1,60000.0,24.82,credit_card,RENT,Fully Paid
10000.0,36,12.62,C,C1,35000.0,11.87,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,15.05,C,C4,60000.0,26.04,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,13.99,C,C4,50000.0,18.34,debt_consolidation,MORTGAGE,Charged Off
18000.0,60,24.49,E,E3,65000.0,20.2,home_improvement,MORTGAGE,Fully Paid
9000.0,36,18.99,D,D3,45410.0,8.17,credit_card,OWN,Charged Off
2500.0,36,22.99,F,F1,45000.0,23.7,home_improvement,OWN,Charged Off
3000.0,36,18.24,D,D5,72000.0,27.88,other,MORTGAGE,Fully Paid
18000.0,36,16.29,D,D1,225000.0,5.31,home_improvement,MORTGAGE,Fully Paid
8350.0,36,24.5,F,F3,16800.0,8.14,other,RENT,Fully Paid
6600.0,36,10.16,B,B1,35000.0,17.07,other,OWN,Fully Paid
5000.0,36,11.99,C,C1,33000.0,15.85,credit_card,MORTGAGE,Fully Paid
13000.0,36,6.99,A,A3,50000.0,17.86,debt_consolidation,RENT,Fully Paid
10000.0,36,7.89,A,A5,40000.0,18.21,credit_card,MORTGAGE,Fully Paid
15000.0,36,8.67,B,B1,95000.0,8.12,credit_card,MORTGAGE,Charged Off
12000.0,36,11.53,B,B5,72500.0,14.18,debt_consolidation,RENT,Charged Off
3000.0,36,15.99,D,D2,32000.0,29.59,debt_consolidation,RENT,Fully Paid
12000.0,36,17.99,D,D2,55000.0,18.31,other,OWN,Fully Paid
12000.0,60,19.19,E,E3,56000.0,17.77,debt_consolidation,RENT,Charged Off
6300.0,36,11.47,B,B5,24000.0,15.1,credit_card,OWN,Fully Paid
14400.0,36,7.69,A,A4,86700.0,12.76,credit_card,MORTGAGE,Fully Paid
22000.0,36,20.5,E,E2,100800.0,18.88,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,11.71,B,B3,84000.0,23.07,credit_card,MORTGAGE,Fully Paid
7000.0,36,16.59,D,D2,67000.0,39.24,debt_consolidation,OWN,Charged Off
7500.0,36,9.99,B,B3,73000.0,15.49,debt_consolidation,MORTGAGE,Fully Paid
22000.0,60,21.45,D,D5,69456.0,27.61,car,RENT,Fully Paid
7600.0,36,10.74,B,B2,42000.0,15.23,credit_card,RENT,Fully Paid
11500.0,60,25.99,G,G4,34000.0,15.85,small_business,RENT,Fully Paid
1000.0,36,15.31,C,C2,16344.0,20.26,other,RENT,Fully Paid
4000.0,36,11.99,B,B3,33000.0,7.57,debt_consolidation,RENT,Fully Paid
35000.0,60,15.31,C,C4,125000.0,21.94,credit_card,MORTGAGE,Fully Paid
24575.0,60,15.8,C,C3,55000.0,26.92,debt_consolidation,MORTGAGE,Fully Paid
11000.0,60,21.97,E,E4,52771.0,31.6,home_improvement,MORTGAGE,Fully Paid
15000.0,36,17.99,D,D2,30000.0,28.91,credit_card,RENT,Fully Paid
11000.0,36,16.35,E,E1,82500.0,12.93,other,RENT,Fully Paid
28100.0,60,28.99,G,G5,70000.0,9.24,debt_consolidation,MORTGAGE,Charged Off
28000.0,60,26.57,F,F5,106000.0,20.65,debt_consolidation,MORTGAGE,Charged Off
35000.0,60,24.99,F,F4,85000.0,26.16,debt_consolidation,OWN,Charged Off
5325.0,36,13.98,C,C3,90000.0,28.81,credit_card,MORTGAGE,Fully Paid
25000.0,36,14.49,C,C4,65000.0,18.02,credit_card,MORTGAGE,Fully Paid
28000.0,60,24.11,F,F2,125000.0,25.91,debt_consolidation,MORTGAGE,Charged Off
7725.0,36,16.99,D,D3,71000.0,11.85,debt_consolidation,MORTGAGE,Fully Paid
19500.0,60,24.5,F,F3,93000.0,14.8,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,10.49,B,B3,50000.0,32.07,debt_consolidation,MORTGAGE,Fully Paid
1000.0,36,10.42,B,B3,105000.0,17.68,home_improvement,OWN,Fully Paid
8600.0,36,17.77,D,D1,42000.0,33.54,debt_consolidation,RENT,Charged Off
22500.0,60,15.61,C,C5,128000.0,16.17,debt_consolidation,MORTGAGE,Fully Paid
1500.0,36,12.74,C,C1,24492.0,30.77,home_improvement,RENT,Fully Paid
16000.0,60,29.69,F,F2,31000.0,25.47,debt_consolidation,RENT,Charged Off
19575.0,36,12.74,C,C1,44500.0,25.54,debt_consolidation,RENT,Fully Paid
18000.0,36,15.61,D,D1,50000.0,4.3,small_business,MORTGAGE,Charged Off
10000.0,60,18.55,E,E2,44000.0,19.37,debt_consolidation,RENT,Charged Off
18000.0,60,18.84,E,E2,93000.0,16.1,debt_consolidation,MORTGAGE,Fully Paid
30000.0,60,11.39,B,B3,116000.0,11.81,credit_card,MORTGAGE,Fully Paid
10000.0,36,11.49,B,B5,50000.0,21.87,debt_consolidation,RENT,Fully Paid
22000.0,60,18.92,D,D4,50000.0,25.01,credit_card,RENT,Fully Paid
20000.0,36,9.99,B,B3,55000.0,15.62,debt_consolidation,MORTGAGE,Charged Off
30000.0,36,11.49,B,B5,182000.0,19.95,credit_card,MORTGAGE,Fully Paid
31200.0,60,23.13,G,G2,83275.0,17.39,credit_card,RENT,Charged Off
29700.0,60,21.48,E,E4,60000.0,21.17,debt_consolidation,RENT,Charged Off
35000.0,60,19.72,D,D5,143000.0,8.77,debt_consolidation,MORTGAGE,Fully Paid
21000.0,36,12.79,C,C1,115000.0,23.74,debt_consolidation,OWN,Fully Paid
19500.0,60,26.06,G,G5,143000.0,10.25,debt_consolidation,MORTGAGE,Fully Paid
5200.0,36,12.69,C,C2,43500.0,24.14,debt_consolidation,RENT,Fully Paid
9600.0,36,19.03,D,D3,45000.0,21.23,debt_consolidation,RENT,Fully Paid
36000.0,60,14.07,C,C3,120000.0,15.51,debt_consolidation,OWN,Fully Paid
36000.0,60,11.99,B,B5,110000.0,25.69,debt_consolidation,MORTGAGE,Fully Paid
21000.0,36,16.59,D,D1,60000.0,31.5,debt_consolidation,OWN,Fully Paid
15000.0,60,20.11,G,G1,40000.0,13.65,debt_consolidation,RENT,Charged Off
15250.0,60,22.2,E,E4,80000.0,12.65,credit_card,MORTGAGE,Fully Paid
9450.0,36,16.46,C,C5,40000.0,45.09,medical,MORTGAGE,Charged Off
1000.0,36,10.42,B,B3,130000.0,7.06,other,OWN,Fully Paid
35000.0,60,18.25,D,D3,220000.0,16.18,debt_consolidation,MORTGAGE,Charged Off
16000.0,60,11.47,B,B5,60000.0,30.12,home_improvement,MORTGAGE,Fully Paid
18000.0,60,18.25,E,E1,55000.0,27.49,debt_consolidation,MORTGAGE,Charged Off
10000.0,36,7.26,A,A4,48000.0,21.56,credit_card,RENT,Fully Paid
6000.0,36,7.89,A,A5,71000.0,10.45,debt_consolidation,MORTGAGE,Fully Paid
25000.0,60,14.99,C,C4,110000.0,4.15,debt_consolidation,MORTGAGE,Fully Paid
24000.0,60,12.29,C,C1,48000.0,13.43,credit_card,RENT,Fully Paid
12375.0,36,13.33,C,C3,48000.0,14.67,debt_consolidation,MORTGAGE,Fully Paid
30225.0,60,20.8,E,E1,68000.0,23.35,debt_consolidation,MORTGAGE,Charged Off
12000.0,36,12.29,C,C1,95000.0,10.25,credit_card,RENT,Fully Paid
9800.0,36,11.99,B,B3,130000.0,16.17,debt_consolidation,MORTGAGE,Fully Paid
18225.0,60,27.88,G,G3,50000.0,28.44,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,12.12,B,B3,50500.0,18.8,home_improvement,MORTGAGE,Fully Paid
6000.0,36,12.69,C,C2,25000.0,31.3,other,RENT,Fully Paid
2000.0,36,30.65,F,F4,60000.0,12.16,debt_consolidation,RENT,Fully Paid
10000.0,36,9.67,B,B1,50000.0,25.47,home_improvement,MORTGAGE,Fully Paid
15000.0,36,8.39,A,A5,71000.0,18.03,debt_consolidation,MORTGAGE,Fully Paid
10000.0,60,21.0,E,E1,57990.4,22.91,debt_consolidation,MORTGAGE,Charged Off
9000.0,36,7.89,A,A5,35000.0,23.66,debt_consolidation,RENT,Fully Paid
10000.0,36,12.49,B,B5,98500.0,31.99,debt_consolidation,MORTGAGE,Charged Off
8000.0,36,10.49,B,B3,96000.0,2.41,debt_consolidation,RENT,Fully Paid
13000.0,60,14.46,C,C4,66000.0,13.96,debt_consolidation,MORTGAGE,Fully Paid
5850.0,36,17.86,D,D5,40000.0,27.57,debt_consolidation,RENT,Fully Paid
17100.0,36,10.99,B,B4,38900.0,21.6,debt_consolidation,MORTGAGE,Fully Paid
18000.0,60,16.29,C,C4,92000.0,9.25,credit_card,MORTGAGE,Fully Paid
12050.0,60,25.8,G,G1,38000.0,26.63,small_business,RENT,Fully Paid
25000.0,36,8.9,A,A5,83800.0,21.04,debt_consolidation,MORTGAGE,Fully Paid
15000.0,60,9.99,B,B3,75000.0,23.01,debt_consolidation,RENT,Fully Paid
8000.0,36,15.59,D,D1,39000.0,19.17,credit_card,RENT,Charged Off
2975.0,36,16.49,D,D3,28080.0,21.75,debt_consolidation,RENT,Fully Paid
6025.0,36,9.44,B,B1,56400.0,22.16,house,OWN,Fully Paid
8625.0,36,13.67,C,C3,40000.0,12.06,credit_card,RENT,Fully Paid
12000.0,60,30.65,F,F4,40000.0,13.08,other,MORTGAGE,Fully Paid
24000.0,60,24.99,F,F3,78500.0,24.68,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,12.12,B,B3,38000.0,26.43,debt_consolidation,MORTGAGE,Fully Paid
7200.0,36,17.86,D,D5,53000.0,8.97,debt_consolidation,MORTGAGE,Fully Paid
21000.0,60,20.99,E,E4,190000.0,7.98,debt_consolidation,RENT,Fully Paid
24000.0,36,7.9,A,A4,88000.0,7.73,credit_card,MORTGAGE,Fully Paid
7000.0,36,11.99,B,B5,80000.0,13.79,debt_consolidation,RENT,Fully Paid
35000.0,36,13.98,C,C3,150000.0,9.57,debt_consolidation,RENT,Fully Paid
20000.0,36,7.12,A,A3,60000.0,21.96,debt_consolidation,OWN,Fully Paid
16250.0,36,14.65,C,C5,40668.0,22.9,debt_consolidation,RENT,Charged Off
